interval_method,interval_level,interval_level_pct,model,horizon_steps,horizon_hours,horizon_label,fold_id,n_rows,empirical_coverage,mean_width_norm,median_width_norm,mean_width_kw_250,median_width_kw_250,mean_interval_score_norm,coverage_error
ConformalStyle_ModelHorizon,0.9,90,Ridge,8,4.0,4 h,2,580,0.8086206896551724,0.11786062503549231,0.1260132311349254,29.465156258873076,31.50330778373135,0.29051219903721526,-0.0913793103448276
ConformalStyle_ModelHorizon,0.9,90,Ridge,8,4.0,4 h,3,614,0.9120521172638436,0.13403286161409922,0.13481902113073269,33.508215403524815,33.70475528268317,0.19669188013641276,0.012052117263843587
ConformalStyle_ModelHorizon,0.9,90,Ridge,8,4.0,4 h,4,649,0.9907550077041603,0.15235974920912498,0.13883741373418473,38.08993730228125,34.709353433546184,0.15545118800397864,0.09075500770416023
ConformalStyle_ModelHorizon,0.9,90,Ridge,8,4.0,4 h,5,683,0.9926793557833089,0.15436987588441625,0.15011786025145585,38.59246897110406,37.52946506286396,0.1563288161518214,0.09267935578330888
ConformalStyle_ModelHorizon,0.9,90,RollingMean,1,0.5,30 min,1,585,0.8564102564102564,0.0923266343743599,0.10042788179678602,23.081658593589975,25.106970449196506,0.1879655527776626,-0.04358974358974366
ConformalStyle_ModelHorizon,0.9,90,RollingMean,1,0.5,30 min,2,621,0.8035426731078905,0.07286415769563391,0.07991655760815031,18.21603942390848,19.97913940203758,0.2007486584393645,-0.09645732689210951
ConformalStyle_ModelHorizon,0.9,90,RollingMean,1,0.5,30 min,3,658,0.8799392097264438,0.07339831406424412,0.09176334457411808,18.349578516061026,22.94083614352952,0.1515022794635946,-0.020060790273556228
ConformalStyle_ModelHorizon,0.9,90,RollingMean,1,0.5,30 min,4,694,0.9812680115273775,0.09088145921419331,0.08589575232439357,22.72036480354833,21.473938081098396,0.1029111639162986,0.0812680115273775
ConformalStyle_ModelHorizon,0.9,90,RollingMean,1,0.5,30 min,5,731,0.987688098495212,0.09665267786699556,0.09880716161686201,24.16316946674889,24.7017904042155,0.10499409324331471,0.08768809849521197
ConformalStyle_ModelHorizon,0.9,90,RollingMean,2,1.0,1 h,1,579,0.8359240069084629,0.10055533392130185,0.11031966591775237,25.138833480325466,27.579916479438094,0.20743650261066163,-0.06407599309153711
ConformalStyle_ModelHorizon,0.9,90,RollingMean,2,1.0,1 h,2,615,0.808130081300813,0.07394253885545927,0.08118911555162925,18.48563471386482,20.29727888790731,0.22820419557830512,-0.09186991869918704
ConformalStyle_ModelHorizon,0.9,90,RollingMean,2,1.0,1 h,3,652,0.8957055214723927,0.08552396535025202,0.09897720354556143,21.380991337563007,24.744300886390356,0.15911892332140726,-0.004294478527607337
ConformalStyle_ModelHorizon,0.9,90,RollingMean,2,1.0,1 h,4,688,0.9854651162790697,0.10030642063421208,0.0930411964554263,25.07660515855302,23.260299113856576,0.11077532748260872,0.08546511627906972
