interval_method,interval_level,interval_level_pct,model,horizon_steps,horizon_hours,horizon_label,folds,mean_coverage,std_coverage,mean_coverage_error,mean_width_norm,median_width_norm,mean_width_kw_250,median_width_kw_250,mean_interval_score_norm
KDEResidual_ModelHorizon,0.95,95,RandomForest,2,1.0,1 h,5,0.8565253179674548,0.06286274250570918,-0.09347468203254525,0.13457605389228272,0.14238225967172438,33.64401347307067,35.5955649179311,0.2697212908793962
KDEResidual_ModelHorizon,0.95,95,RandomForest,4,2.0,2 h,5,0.8542829355896198,0.09096829622880478,-0.09571706441038016,0.14727040221215285,0.15685498116490057,36.81760055303821,39.213745291225145,0.37195587118431017
KDEResidual_ModelHorizon,0.95,95,RandomForest,8,4.0,4 h,5,0.841034691552412,0.08096829003737256,-0.10896530844758803,0.19232433293269388,0.18550463831207306,48.08108323317347,46.37615957801827,1.0809783359016485
KDEResidual_ModelHorizon,0.95,95,Ridge,1,0.5,30 min,5,0.9349915109949238,0.061230900604542685,-0.01500848900507612,0.12211236142589207,0.12646139156845146,30.52809035647302,31.61534789211287,0.19429521188989285
KDEResidual_ModelHorizon,0.95,95,Ridge,2,1.0,1 h,5,0.9365624858794771,0.05788365281502217,-0.013437514120522808,0.12876839593504336,0.1325243152695109,32.192098983760836,33.13107881737773,0.2060093556997234
KDEResidual_ModelHorizon,0.95,95,Ridge,4,2.0,2 h,5,0.9286961363317717,0.0742509127557656,-0.02130386366822823,0.14617656270836252,0.14810325295285504,36.544140677090624,37.02581323821376,0.2294647707568847
KDEResidual_ModelHorizon,0.95,95,Ridge,8,4.0,4 h,5,0.9351378802986812,0.06972470397430999,-0.01486211970131881,0.1756373376261835,0.17574236732114512,43.90933440654588,43.935591830286285,0.2647516250814565
KDEResidual_ModelHorizon,0.95,95,RollingMean,1,0.5,30 min,5,0.9390195713558601,0.05520435053656604,-0.010980428644139884,0.11835081679901058,0.12279352882256686,29.587704199752647,30.698382205641725,0.19283081108204658
KDEResidual_ModelHorizon,0.95,95,RollingMean,2,1.0,1 h,5,0.932353649459545,0.06273229660455391,-0.017646350540454936,0.12447241466205916,0.12707990293178253,31.118103665514788,31.769975732945632,0.21210760033649195
KDEResidual_ModelHorizon,0.95,95,RollingMean,4,2.0,2 h,5,0.9337679579901991,0.06735589968676078,-0.01623204200980084,0.14118743623746502,0.13984117026925047,35.29685905936625,34.960292567312614,0.23082280630872093
KDEResidual_ModelHorizon,0.95,95,RollingMean,8,4.0,4 h,5,0.9310470626183263,0.07313299994561782,-0.01895293738167374,0.1662106383816369,0.1604794794199003,41.552659595409224,40.11986985497507,0.2666955972380963
ResidualQuantile_ModelHorizon,0.8,80,Persistence,1,0.5,30 min,5,0.841835382750047,0.08466877194714298,0.04183538275004699,0.05060038682988734,0.05599880096347411,12.650096707471832,13.999700240868526,0.11375075541018709
ResidualQuantile_ModelHorizon,0.8,80,Persistence,2,1.0,1 h,5,0.8503038172845804,0.07242007042133866,0.05030381728458029,0.05625805993277061,0.06280925228486355,14.064514983192652,15.702313071215888,0.12071821592705276
ResidualQuantile_ModelHorizon,0.8,80,Persistence,4,2.0,2 h,5,0.8515796253339005,0.08485196829444659,0.0515796253339005,0.06577379801268426,0.0732085052853409,16.443449503171063,18.302126321335223,0.12753549256669747
ResidualQuantile_ModelHorizon,0.8,80,Persistence,8,4.0,4 h,5,0.8344418592701441,0.09468735268524794,0.034441859270144023,0.08640056105434765,0.09012641154570436,21.600140263586912,22.53160288642609,0.15808444886655323
ResidualQuantile_ModelHorizon,0.8,80,RandomForest,1,0.5,30 min,5,0.7352689037065903,0.10861230163483422,-0.06473109629340985,0.06304644100904296,0.06840540701257183,15.761610252260738,17.101351753142957,0.15449602226291334
ResidualQuantile_ModelHorizon,0.8,80,RandomForest,2,1.0,1 h,5,0.7217211563241923,0.11773789732237108,-0.07827884367580769,0.0655493554473112,0.07147690326639448,16.3873388618278,17.86922581659862,0.17551016542997117
ResidualQuantile_ModelHorizon,0.8,80,RandomForest,4,2.0,2 h,5,0.7169540763137373,0.11149993982863485,-0.0830459236862627,0.07650458827781768,0.08590618974069311,19.126147069454426,21.476547435173277,0.2181520032857896
ResidualQuantile_ModelHorizon,0.8,80,RandomForest,8,4.0,4 h,5,0.7139223403990541,0.10126340170962826,-0.08607765960094597,0.09982765017441637,0.10654514776270016,24.95691254360409,26.636286940675042,0.4864613626788641
ResidualQuantile_ModelHorizon,0.8,80,Ridge,1,0.5,30 min,5,0.82922325629683,0.11459986873710963,0.02922325629682987,0.058852313505044586,0.06364897795453975,14.713078376261148,15.91224448863494,0.11308779690673317
ResidualQuantile_ModelHorizon,0.8,80,Ridge,2,1.0,1 h,5,0.8288234476660687,0.11585622406630319,0.02882344766606868,0.06352577977925508,0.06838375214920749,15.881444944813769,17.09593803730187,0.1198723093585283
ResidualQuantile_ModelHorizon,0.8,80,Ridge,4,2.0,2 h,5,0.8159704627082996,0.13071625607989928,0.01597046270829967,0.07479414940896474,0.07971942963940254,18.698537352241182,19.929857409850634,0.14004142377314885
ResidualQuantile_ModelHorizon,0.8,80,Ridge,8,4.0,4 h,5,0.8339051084510153,0.12594060552310626,0.03390510845101535,0.10096415513725236,0.10593307069673023,25.241038784313087,26.48326767418256,0.16960608602670985
ResidualQuantile_ModelHorizon,0.8,80,RollingMean,1,0.5,30 min,5,0.838183983664114,0.10649453990805943,0.03818398366411393,0.056964132740843866,0.06330477476273073,14.241033185210966,15.826193690682683,0.10930794984134207
ResidualQuantile_ModelHorizon,0.8,80,RollingMean,2,1.0,1 h,5,0.8256871125936354,0.10132642662033539,0.02568711259363534,0.060087484716062026,0.06684121865009368,15.021871179015506,16.71030466252342,0.1200421586305503
ResidualQuantile_ModelHorizon,0.8,80,RollingMean,4,2.0,2 h,5,0.8211368805650668,0.11257043420488319,0.02113688056506673,0.07118555294874224,0.07655083461115683,17.79638823718556,19.13770865278921,0.1412940029344235
ResidualQuantile_ModelHorizon,0.8,80,RollingMean,8,4.0,4 h,5,0.8219254573757956,0.11288802307875506,0.021925457375795498,0.09028990225898323,0.09364921424849168,22.572475564745808,23.41230356212292,0.17107835604947588
ResidualQuantile_ModelHorizon,0.9,90,Persistence,1,0.5,30 min,5,0.9088066867447591,0.07834487872779959,0.008806686744759106,0.08525627169057866,0.09031828188435105,21.314067922644664,22.57957047108776,0.17255224473742087
ResidualQuantile_ModelHorizon,0.9,90,Persistence,2,1.0,1 h,5,0.9107989453354743,0.07591267596344532,0.010798945335474385,0.09395367383326005,0.09910413391351636,23.48841845831501,24.776033478379087,0.18099454403517928
ResidualQuantile_ModelHorizon,0.9,90,Persistence,4,2.0,2 h,5,0.9071089501353962,0.07619956780752248,0.0071089501353961415,0.10276777843546644,0.10624316366043574,25.691944608866613,26.560790915108935,0.18060205220812858
ResidualQuantile_ModelHorizon,0.9,90,Persistence,8,4.0,4 h,5,0.9035565975700459,0.07746789368768246,0.0035565975700458273,0.12390497535238909,0.12238437659582808,30.97624383809727,30.596094148957018,0.2102358681329409
ResidualQuantile_ModelHorizon,0.9,90,RandomForest,1,0.5,30 min,5,0.8267595229620488,0.11098893688528996,-0.07324047703795118,0.09465978004526503,0.10211186726652374,23.664945011316256,25.527966816630933,0.20065128771007337
ResidualQuantile_ModelHorizon,0.9,90,RandomForest,2,1.0,1 h,5,0.8186473131009565,0.09350777790729436,-0.08135268689904354,0.10593271453175064,0.11370312570228414,26.48317863293766,28.425781425571035,0.22668010593847562
ResidualQuantile_ModelHorizon,0.9,90,RandomForest,4,2.0,2 h,5,0.7911331488009903,0.09011610033750803,-0.1088668511990097,0.11107317189131657,0.12056156675186565,27.768292972829148,30.14039168796641,0.29248520277228746
ResidualQuantile_ModelHorizon,0.9,90,RandomForest,8,4.0,4 h,5,0.7784043225528932,0.08577856706564634,-0.12159567744710695,0.1426044303926324,0.1467733332296731,35.651107598158106,36.69333330741828,0.7671214749741507
ResidualQuantile_ModelHorizon,0.9,90,Ridge,1,0.5,30 min,5,0.8949675786333826,0.08726731219972576,-0.005032421366617479,0.0895942940732182,0.09417718447671555,22.39857351830455,23.544296119178888,0.1559132371455128
ResidualQuantile_ModelHorizon,0.9,90,Ridge,2,1.0,1 h,5,0.8941115819030637,0.08948860798103613,-0.005888418096936299,0.09675092439389535,0.10226294740101811,24.18773109847384,25.565736850254524,0.1643011867707178
ResidualQuantile_ModelHorizon,0.9,90,Ridge,4,2.0,2 h,5,0.8850721584075035,0.10196738050635953,-0.014927841592496539,0.11209994499360651,0.11648713164342765,28.024986248401632,29.121782910856915,0.18925163919771013
ResidualQuantile_ModelHorizon,0.9,90,Ridge,8,4.0,4 h,5,0.8944846364297527,0.10218717158626293,-0.005515363570247333,0.1410619321177346,0.14353694927764724,35.26548302943364,35.88423731941181,0.22337667501498243
ResidualQuantile_ModelHorizon,0.9,90,RollingMean,1,0.5,30 min,5,0.89975711393481,0.07697686932559537,-0.00024288606518998445,0.08562658589119208,0.09207396900137424,21.406646472798023,23.01849225034356,0.15198758591997757
ResidualQuantile_ModelHorizon,0.9,90,RollingMean,2,1.0,1 h,5,0.8965971838880451,0.08627612509237981,-0.0034028161119549426,0.09262974090057464,0.09832744692187535,23.15743522514366,24.581861730468837,0.16516779103452833
ResidualQuantile_ModelHorizon,0.9,90,RollingMean,4,2.0,2 h,5,0.8858401889448324,0.09458799970189914,-0.014159811055167726,0.10693512290150606,0.1083576365411963,26.733780725376516,27.089409135299075,0.18753903357389273
ResidualQuantile_ModelHorizon,0.9,90,RollingMean,8,4.0,4 h,5,0.8866699090936864,0.09461552035277349,-0.013330090906313586,0.13047869617744406,0.12919968906001772,32.61967404436102,32.29992226500444,0.22541599316109168
ResidualQuantile_ModelHorizon,0.95,95,Persistence,1,0.5,30 min,5,0.9353945581139745,0.06308703356668047,-0.014605441886025328,0.11992332676981535,0.12110715718427811,29.980831692453837,30.276789296069534,0.2376958918934287
ResidualQuantile_ModelHorizon,0.95,95,Persistence,2,1.0,1 h,5,0.9385753091062614,0.06037876396519825,-0.01142469089373841,0.13241529659620538,0.13170601994840925,33.10382414905135,32.92650498710231,0.24444837064618893
ResidualQuantile_ModelHorizon,0.95,95,Persistence,4,2.0,2 h,5,0.9394339043521297,0.06053240277388306,-0.010566095647870278,0.1377930581953735,0.13683839724554225,34.44826454884337,34.20959931138556,0.23240007927092649
ResidualQuantile_ModelHorizon,0.95,95,Persistence,8,4.0,4 h,5,0.9379367251896984,0.06322334135157233,-0.01206327481030156,0.16239641986671752,0.15762344484257027,40.59910496667938,39.40586121064257,0.2669159038051688
ResidualQuantile_ModelHorizon,0.95,95,RandomForest,1,0.5,30 min,5,0.8650765871729815,0.09491778288196928,-0.08492341282701847,0.12175886308676068,0.12796738722841786,30.439715771690167,31.99184680710446,0.26214211768451295
ResidualQuantile_ModelHorizon,0.95,95,RandomForest,2,1.0,1 h,5,0.8526116494214125,0.06418859979695314,-0.09738835057858745,0.13134183739917252,0.13837875154825374,32.83545934979313,34.594687887063444,0.2845188210345149
ResidualQuantile_ModelHorizon,0.95,95,RandomForest,4,2.0,2 h,5,0.8517225116572844,0.09473814079048139,-0.09827748834271566,0.14318611535712278,0.1528011751168727,35.79652883928069,38.20029377921818,0.3792206059940862
ResidualQuantile_ModelHorizon,0.95,95,RandomForest,8,4.0,4 h,5,0.83618172627449,0.07748751544598913,-0.11381827372551005,0.18832564444666566,0.18392809215437483,47.08141111166641,45.98202303859371,1.108676133563105
ResidualQuantile_ModelHorizon,0.95,95,Ridge,1,0.5,30 min,5,0.9319216262875226,0.06221367170207587,-0.01807837371247738,0.11832797154117654,0.12263880276759467,29.581992885294135,30.65970069189867,0.19748101532417336
ResidualQuantile_ModelHorizon,0.95,95,Ridge,2,1.0,1 h,5,0.9296118982388857,0.06743946224728337,-0.020388101761114254,0.12536452233003345,0.12878296654439023,31.341130582508367,32.19574163609756,0.21014589244965237
ResidualQuantile_ModelHorizon,0.95,95,Ridge,4,2.0,2 h,5,0.9236499134462614,0.07941275473852634,-0.026350086553738515,0.1431154346868317,0.14478806496066762,35.778858671707916,36.19701624016691,0.23706777028288273
ResidualQuantile_ModelHorizon,0.95,95,Ridge,8,4.0,4 h,5,0.9278062474627452,0.0754700970973408,-0.02219375253725466,0.17078176845696874,0.17110191247321332,42.69544211424219,42.77547811830334,0.2686789297021403
ResidualQuantile_ModelHorizon,0.95,95,RollingMean,1,0.5,30 min,5,0.9348871053362526,0.060926916735049706,-0.015112894663747411,0.11501714891435906,0.11969904163420905,28.75428722858976,29.924760408552267,0.1977567557851283
ResidualQuantile_ModelHorizon,0.95,95,RollingMean,2,1.0,1 h,5,0.9264447914075851,0.06652581040397067,-0.023555208592414868,0.12133348419135799,0.12391880491829835,30.333371047839496,30.979701229574584,0.21836621311876062
ResidualQuantile_ModelHorizon,0.95,95,RollingMean,4,2.0,2 h,5,0.9287114230483923,0.07294070779126317,-0.021288576951607706,0.13870559823892123,0.13749705320129021,34.67639955973031,34.37426330032256,0.2363034899732961
ResidualQuantile_ModelHorizon,0.95,95,RollingMean,8,4.0,4 h,5,0.9286852713324173,0.07629522230657372,-0.021314728667582772,0.16397077497686358,0.15810069693005674,40.99269374421589,39.52517423251418,0.27014520369259004
